u_id,i_id,overall,service,value,food,atmosphere
113,150,5.0,0.0,0.0,0.0,0.0
113,83,5.0,0.0,0.0,0.0,0.0
113,151,5.0,0.0,0.0,0.0,0.0
114,606,1.0,1.0,0.0,0.0,0.0
114,1181,1.0,0.0,0.0,0.0,0.0
114,283,4.0,3.0,4.0,4.0,0.0
114,811,4.0,0.0,0.0,0.0,0.0
114,1182,4.0,5.0,5.0,1.0,0.0
114,401,4.0,2.0,2.0,4.0,0.0
114,873,4.0,5.0,3.0,3.0,4.0
114,1183,5.0,0.0,0.0,0.0,0.0
114,99,5.0,0.0,0.0,0.0,0.0
114,540,5.0,0.0,0.0,0.0,0.0
114,1118,5.0,5.0,5.0,5.0,0.0
114,1184,5.0,0.0,0.0,0.0,0.0
114,624,5.0,5.0,5.0,5.0,0.0
114,1185,5.0,4.0,5.0,5.0,4.0
114,1186,5.0,5.0,5.0,5.0,0.0
114,646,5.0,5.0,5.0,5.0,4.0
115,518,3.0,3.0,4.0,4.0,0.0
115,623,3.0,3.0,4.0,3.0,0.0
115,1187,3.0,0.0,0.0,0.0,0.0
115,645,3.0,0.0,0.0,0.0,0.0
115,1188,3.0,5.0,3.0,3.0,0.0
115,283,4.0,0.0,0.0,0.0,0.0
115,1189,4.0,3.0,5.0,4.0,0.0
115,811,4.0,4.0,3.0,4.0,0.0
115,1190,4.0,4.0,3.0,4.0,0.0
115,1191,4.0,4.0,4.0,4.0,0.0
115,241,4.0,0.0,0.0,0.0,0.0
115,1192,4.0,0.0,0.0,0.0,0.0
115,308,4.0,0.0,0.0,0.0,0.0
115,397,4.0,4.0,4.0,4.0,0.0
115,1193,4.0,5.0,4.0,4.0,0.0
115,1194,4.0,5.0,4.0,4.0,0.0
115,1195,4.0,3.0,5.0,4.0,0.0
115,1196,4.0,0.0,0.0,0.0,0.0
115,925,4.0,4.0,3.0,4.0,0.0
115,1197,4.0,5.0,3.0,4.0,0.0
115,319,5.0,0.0,0.0,0.0,0.0
115,667,5.0,0.0,0.0,0.0,0.0
115,132,5.0,4.0,4.0,5.0,5.0
115,1198,5.0,5.0,5.0,5.0,0.0
115,99,5.0,4.0,5.0,5.0,0.0
115,342,5.0,5.0,4.0,4.0,0.0
115,190,5.0,0.0,0.0,0.0,0.0
115,1199,5.0,0.0,0.0,0.0,0.0
115,278,5.0,5.0,4.0,5.0,0.0
115,186,5.0,0.0,0.0,0.0,0.0
115,72,5.0,5.0,5.0,5.0,0.0
115,46,5.0,0.0,0.0,0.0,0.0
115,201,5.0,0.0,0.0,0.0,0.0
115,1200,5.0,5.0,4.0,4.0,0.0
115,606,5.0,4.0,4.0,5.0,5.0
115,1201,5.0,0.0,0.0,0.0,0.0
115,115,5.0,0.0,0.0,0.0,0.0
116,269,3.0,0.0,0.0,0.0,0.0
116,61,4.0,0.0,0.0,0.0,0.0
116,788,4.0,4.0,4.0,5.0,4.0
116,240,5.0,0.0,0.0,0.0,0.0
116,204,5.0,5.0,5.0,5.0,5.0
116,42,5.0,0.0,0.0,0.0,0.0
116,99,5.0,5.0,5.0,5.0,0.0
116,13,5.0,0.0,0.0,0.0,0.0
116,46,5.0,0.0,0.0,0.0,0.0
116,1202,5.0,0.0,0.0,0.0,0.0
116,161,5.0,5.0,5.0,5.0,0.0
117,719,2.0,0.0,2.0,2.0,3.0
117,46,2.0,2.0,1.0,1.0,0.0
117,594,2.0,0.0,0.0,0.0,0.0
117,426,3.0,2.0,3.0,3.0,0.0
117,1203,3.0,0.0,0.0,0.0,0.0
117,441,3.0,5.0,4.0,3.0,0.0
117,941,3.0,0.0,0.0,0.0,0.0
117,1092,3.0,3.0,3.0,2.0,0.0
117,1204,3.0,0.0,0.0,0.0,0.0
117,524,4.0,0.0,0.0,0.0,0.0
117,67,4.0,4.0,3.0,4.0,0.0
117,497,4.0,0.0,0.0,0.0,0.0
117,1205,4.0,0.0,0.0,0.0,0.0
117,390,4.0,4.0,2.0,4.0,3.0
117,1206,4.0,4.0,4.0,5.0,0.0
117,1207,4.0,0.0,0.0,0.0,0.0
117,1208,4.0,0.0,0.0,0.0,0.0
117,194,5.0,5.0,3.0,5.0,0.0
117,1209,5.0,0.0,0.0,0.0,0.0
117,186,5.0,5.0,5.0,5.0,0.0
117,1210,5.0,0.0,0.0,0.0,0.0
118,1211,1.0,0.0,0.0,0.0,0.0
118,1212,2.0,0.0,0.0,0.0,0.0
118,1213,3.0,0.0,0.0,0.0,0.0
118,1214,4.0,0.0,0.0,0.0,0.0
118,1215,4.0,0.0,0.0,0.0,0.0
118,1216,4.0,0.0,0.0,0.0,0.0
118,480,4.0,0.0,0.0,0.0,0.0
118,829,4.0,0.0,0.0,0.0,0.0
118,456,4.0,0.0,0.0,0.0,0.0
118,1165,5.0,5.0,5.0,5.0,0.0
118,1217,5.0,0.0,0.0,0.0,0.0
118,1218,5.0,0.0,0.0,0.0,0.0
119,171,1.0,0.0,0.0,0.0,0.0
119,42,3.0,2.0,3.0,3.0,0.0
119,656,4.0,0.0,0.0,0.0,0.0
119,13,4.0,3.0,3.0,5.0,0.0
119,747,4.0,4.0,4.0,4.0,0.0
119,195,5.0,0.0,0.0,0.0,0.0
119,1027,5.0,5.0,5.0,5.0,0.0
119,1137,5.0,5.0,5.0,5.0,5.0
119,729,5.0,0.0,0.0,0.0,0.0
119,201,5.0,0.0,0.0,0.0,0.0
120,122,3.0,3.0,4.0,4.0,2.0
120,1219,4.0,0.0,0.0,0.0,0.0
120,99,4.0,4.0,3.0,5.0,0.0
120,1220,5.0,0.0,0.0,0.0,0.0
120,1221,5.0,5.0,5.0,5.0,0.0
120,72,5.0,0.0,0.0,0.0,0.0
120,1222,5.0,0.0,0.0,0.0,0.0
120,718,5.0,0.0,0.0,0.0,0.0
120,542,5.0,5.0,5.0,5.0,0.0
120,150,5.0,5.0,4.0,5.0,0.0
121,1223,1.0,0.0,0.0,0.0,0.0
121,1224,3.0,0.0,0.0,0.0,0.0
121,604,4.0,0.0,0.0,0.0,0.0
121,1225,4.0,0.0,0.0,0.0,0.0
121,560,4.0,0.0,0.0,0.0,0.0
121,124,4.0,0.0,0.0,0.0,0.0
121,1226,4.0,0.0,0.0,0.0,0.0
121,1227,5.0,5.0,5.0,5.0,5.0
121,889,5.0,0.0,0.0,0.0,0.0
121,175,5.0,0.0,0.0,0.0,0.0
121,99,5.0,4.0,4.0,5.0,0.0
121,268,5.0,0.0,0.0,0.0,0.0
121,1228,5.0,5.0,5.0,5.0,4.0
121,986,5.0,0.0,0.0,0.0,0.0
121,1229,5.0,0.0,0.0,0.0,0.0
121,696,5.0,0.0,0.0,0.0,0.0
122,1230,1.0,1.0,2.0,2.0,0.0
122,1231,1.0,1.0,1.0,1.0,0.0
122,1232,2.0,0.0,0.0,0.0,0.0
122,1233,3.0,4.0,2.0,2.0,0.0
122,687,3.0,0.0,0.0,0.0,0.0
122,46,3.0,5.0,3.0,3.0,0.0
122,1234,3.0,0.0,0.0,0.0,0.0
122,1235,4.0,5.0,5.0,4.0,0.0
122,153,4.0,0.0,0.0,0.0,0.0
122,623,5.0,5.0,5.0,5.0,0.0
122,135,5.0,5.0,4.0,5.0,0.0
122,1236,5.0,5.0,5.0,5.0,0.0
122,1237,5.0,0.0,0.0,0.0,0.0
122,1025,5.0,5.0,5.0,5.0,0.0
122,13,5.0,5.0,5.0,5.0,0.0
122,881,5.0,5.0,5.0,5.0,0.0
122,61,5.0,0.0,0.0,0.0,0.0
122,1238,5.0,5.0,5.0,5.0,0.0
122,1239,5.0,5.0,5.0,5.0,0.0
122,397,5.0,0.0,0.0,0.0,0.0
123,164,2.0,0.0,0.0,0.0,0.0
123,259,3.0,0.0,0.0,0.0,0.0
123,378,3.0,2.0,3.0,3.0,0.0
123,273,3.0,0.0,0.0,0.0,0.0
123,605,4.0,0.0,0.0,0.0,0.0
123,1240,4.0,0.0,0.0,0.0,0.0
123,1241,4.0,0.0,0.0,0.0,0.0
123,1242,4.0,4.0,5.0,4.0,0.0
123,72,4.0,0.0,0.0,0.0,0.0
123,158,5.0,5.0,5.0,5.0,5.0
123,1243,5.0,4.0,5.0,5.0,0.0
123,397,5.0,0.0,0.0,0.0,0.0
123,1089,5.0,0.0,0.0,0.0,0.0
123,283,5.0,0.0,0.0,0.0,0.0
124,115,2.0,1.0,3.0,3.0,0.0
124,1244,2.0,0.0,0.0,0.0,0.0
124,608,3.0,0.0,0.0,0.0,0.0
124,1237,3.0,0.0,0.0,0.0,0.0
124,283,4.0,0.0,0.0,0.0,0.0
124,46,4.0,0.0,0.0,0.0,0.0
124,1245,4.0,0.0,0.0,0.0,0.0
124,1226,4.0,0.0,0.0,0.0,0.0
124,278,4.0,3.0,4.0,4.0,0.0
124,605,5.0,5.0,5.0,5.0,0.0
124,1246,5.0,0.0,0.0,0.0,0.0
125,1247,1.0,0.0,0.0,0.0,0.0
125,871,2.0,0.0,0.0,0.0,0.0
125,328,3.0,0.0,0.0,0.0,0.0
125,241,3.0,3.0,3.0,3.0,0.0
125,503,4.0,0.0,0.0,0.0,0.0
125,1004,4.0,0.0,0.0,0.0,0.0
125,322,4.0,0.0,0.0,0.0,0.0
125,320,4.0,0.0,0.0,0.0,0.0
125,1248,4.0,0.0,0.0,0.0,0.0
125,72,4.0,5.0,3.0,5.0,0.0
125,953,4.0,4.0,5.0,5.0,3.0
125,327,5.0,0.0,0.0,0.0,0.0
125,539,5.0,0.0,0.0,0.0,0.0
126,1031,1.0,0.0,0.0,0.0,0.0
126,568,2.0,2.0,3.0,1.0,2.0
126,906,3.0,5.0,2.0,5.0,3.0
126,934,3.0,1.0,3.0,5.0,4.0
126,605,4.0,4.0,3.0,5.0,0.0
126,1249,4.0,3.0,4.0,4.0,3.0
126,1080,4.0,3.0,4.0,5.0,4.0
126,649,4.0,0.0,0.0,0.0,0.0
126,465,4.0,5.0,4.0,5.0,0.0
126,394,4.0,4.0,4.0,4.0,4.0
126,1250,4.0,0.0,0.0,0.0,0.0
126,376,5.0,0.0,0.0,0.0,0.0
126,1251,5.0,0.0,0.0,0.0,0.0
127,1252,3.0,0.0,0.0,0.0,0.0
127,353,3.0,0.0,0.0,0.0,0.0
127,1052,4.0,0.0,0.0,0.0,0.0
127,161,4.0,0.0,0.0,0.0,0.0
127,323,4.0,0.0,0.0,0.0,0.0
127,975,4.0,4.0,3.0,4.0,0.0
127,1253,4.0,4.0,4.0,4.0,0.0
127,73,4.0,0.0,0.0,0.0,0.0
127,1254,5.0,0.0,0.0,0.0,0.0
127,176,5.0,0.0,0.0,0.0,0.0
127,340,5.0,0.0,0.0,0.0,0.0
127,99,5.0,0.0,0.0,0.0,0.0
127,1255,5.0,5.0,5.0,5.0,0.0
127,1243,5.0,0.0,0.0,0.0,0.0
128,201,4.0,0.0,0.0,0.0,0.0
128,695,4.0,4.0,3.0,4.0,0.0
128,268,4.0,0.0,0.0,0.0,0.0
128,1256,4.0,0.0,0.0,0.0,0.0
128,1173,4.0,0.0,0.0,0.0,0.0
128,96,5.0,0.0,0.0,0.0,0.0
128,234,5.0,5.0,5.0,5.0,0.0
128,218,5.0,0.0,0.0,0.0,0.0
128,606,5.0,0.0,0.0,0.0,0.0
128,983,5.0,0.0,0.0,0.0,0.0
129,243,3.0,2.0,2.0,3.0,0.0
129,811,3.0,0.0,0.0,0.0,0.0
129,477,4.0,4.0,3.0,4.0,0.0
129,283,4.0,0.0,0.0,0.0,0.0
129,1257,4.0,5.0,3.0,5.0,0.0
129,134,4.0,4.0,5.0,4.0,3.0
129,124,5.0,0.0,0.0,0.0,0.0
129,322,5.0,0.0,0.0,0.0,0.0
129,282,5.0,0.0,0.0,0.0,0.0
129,1258,5.0,0.0,0.0,0.0,0.0
130,386,2.0,0.0,0.0,0.0,0.0
130,1259,4.0,0.0,0.0,0.0,0.0
130,217,4.0,4.0,5.0,4.0,4.0
130,173,4.0,4.0,5.0,4.0,3.0
130,692,4.0,4.0,4.0,5.0,0.0
130,1260,4.0,0.0,0.0,0.0,0.0
130,72,5.0,0.0,0.0,0.0,0.0
130,967,5.0,5.0,5.0,5.0,0.0
130,1089,5.0,5.0,4.0,5.0,0.0
130,325,5.0,0.0,0.0,0.0,0.0
131,1261,2.0,0.0,0.0,0.0,0.0
131,381,2.0,2.0,1.0,2.0,0.0
131,1262,4.0,4.0,4.0,4.0,0.0
131,1263,4.0,5.0,5.0,5.0,0.0
131,803,4.0,0.0,0.0,0.0,0.0
131,882,4.0,0.0,0.0,0.0,0.0
131,421,4.0,0.0,0.0,0.0,0.0
131,360,5.0,5.0,3.0,5.0,5.0
131,415,5.0,0.0,0.0,0.0,0.0
131,1264,5.0,0.0,0.0,0.0,0.0
131,1265,5.0,0.0,0.0,0.0,0.0
131,881,5.0,0.0,0.0,0.0,0.0
131,278,5.0,0.0,0.0,0.0,0.0
131,187,5.0,5.0,4.0,5.0,5.0
131,1022,5.0,5.0,5.0,5.0,5.0
131,83,5.0,0.0,0.0,0.0,0.0
131,1266,5.0,0.0,0.0,0.0,0.0
131,524,5.0,0.0,0.0,0.0,0.0
131,536,5.0,0.0,0.0,0.0,0.0
131,225,5.0,0.0,0.0,0.0,0.0
132,113,2.0,2.0,3.0,3.0,3.0
132,72,3.0,0.0,0.0,0.0,0.0
132,78,3.0,4.0,4.0,3.0,5.0
132,875,3.0,1.0,3.0,5.0,4.0
132,335,5.0,5.0,5.0,5.0,5.0
132,1142,5.0,0.0,0.0,0.0,0.0
132,963,5.0,5.0,5.0,5.0,5.0
132,1267,5.0,0.0,0.0,0.0,0.0
132,499,5.0,5.0,5.0,5.0,5.0
132,1268,5.0,0.0,0.0,0.0,0.0
132,601,5.0,0.0,0.0,0.0,0.0
133,229,2.0,0.0,0.0,0.0,0.0
133,72,2.0,2.0,1.0,3.0,2.0
133,269,3.0,0.0,0.0,0.0,0.0
133,1027,3.0,3.0,3.0,3.0,0.0
133,53,3.0,0.0,0.0,0.0,0.0
133,774,4.0,0.0,0.0,0.0,0.0
133,1269,4.0,4.0,4.0,4.0,0.0
133,283,4.0,4.0,4.0,4.0,0.0
133,46,4.0,0.0,0.0,0.0,0.0
133,187,4.0,4.0,4.0,4.0,4.0
133,1270,4.0,4.0,4.0,4.0,4.0
133,1271,4.0,4.0,5.0,4.0,4.0
133,898,4.0,4.0,4.0,4.0,4.0
133,69,4.0,4.0,3.0,4.0,3.0
133,103,4.0,4.0,4.0,4.0,0.0
133,824,4.0,0.0,0.0,0.0,0.0
133,1272,4.0,5.0,5.0,4.0,0.0
133,596,4.0,4.0,5.0,4.0,3.0
133,589,5.0,0.0,0.0,0.0,0.0
133,590,5.0,0.0,0.0,0.0,0.0
133,124,5.0,0.0,0.0,0.0,0.0
133,139,5.0,0.0,0.0,0.0,0.0
133,186,5.0,0.0,0.0,0.0,0.0
133,306,5.0,0.0,0.0,0.0,0.0
134,929,4.0,0.0,0.0,0.0,0.0
134,329,4.0,4.0,4.0,4.0,4.0
134,1273,4.0,5.0,5.0,5.0,4.0
134,959,5.0,0.0,0.0,0.0,0.0
134,743,5.0,5.0,5.0,5.0,0.0
134,1241,5.0,0.0,0.0,0.0,0.0
134,586,5.0,0.0,0.0,0.0,0.0
134,115,5.0,5.0,4.0,5.0,0.0
134,686,5.0,0.0,0.0,0.0,0.0
134,906,5.0,5.0,4.0,5.0,4.0
135,99,3.0,0.0,0.0,0.0,0.0
135,27,4.0,0.0,0.0,0.0,0.0
135,1274,5.0,5.0,5.0,5.0,4.0
135,121,5.0,5.0,5.0,5.0,5.0
135,166,5.0,5.0,5.0,4.0,4.0
135,46,5.0,5.0,5.0,5.0,0.0
135,1275,5.0,5.0,5.0,5.0,0.0
135,323,5.0,5.0,5.0,5.0,0.0
135,1276,5.0,0.0,0.0,0.0,0.0
135,87,5.0,5.0,5.0,5.0,5.0
135,283,5.0,5.0,5.0,5.0,5.0
136,1277,4.0,4.0,4.0,4.0,3.0
136,975,4.0,4.0,3.0,4.0,3.0
136,533,4.0,5.0,4.0,5.0,0.0
136,122,4.0,0.0,0.0,0.0,0.0
136,727,4.0,0.0,0.0,0.0,0.0
136,565,4.0,0.0,0.0,0.0,0.0
136,206,4.0,0.0,0.0,0.0,0.0
136,99,5.0,5.0,5.0,5.0,5.0
136,1278,5.0,5.0,5.0,5.0,0.0
136,1235,5.0,5.0,5.0,5.0,0.0
136,55,5.0,0.0,0.0,0.0,0.0
136,202,5.0,0.0,0.0,0.0,0.0
137,132,2.0,2.0,2.0,2.0,0.0
137,692,4.0,5.0,4.0,4.0,0.0
137,827,5.0,0.0,0.0,0.0,0.0
137,390,5.0,5.0,5.0,5.0,5.0
137,1279,5.0,4.0,4.0,5.0,4.0
137,388,5.0,0.0,0.0,0.0,0.0
137,46,5.0,0.0,0.0,0.0,0.0
137,231,5.0,5.0,5.0,5.0,0.0
137,606,5.0,5.0,5.0,5.0,4.0
137,952,5.0,4.0,5.0,5.0,0.0
137,892,5.0,0.0,0.0,0.0,0.0
138,1280,3.0,3.0,3.0,3.0,4.0
138,201,4.0,0.0,0.0,0.0,0.0
138,1281,4.0,4.0,3.0,4.0,4.0
138,272,4.0,4.0,3.0,4.0,4.0
138,1282,4.0,5.0,5.0,5.0,0.0
138,15,4.0,4.0,2.0,5.0,3.0
138,1089,4.0,0.0,0.0,0.0,0.0
138,3,5.0,0.0,0.0,0.0,0.0
138,390,5.0,5.0,5.0,5.0,0.0
138,400,5.0,0.0,0.0,0.0,0.0
138,1223,5.0,5.0,5.0,5.0,5.0
139,224,1.0,0.0,0.0,0.0,0.0
139,860,4.0,0.0,0.0,0.0,0.0
139,1283,4.0,0.0,0.0,0.0,0.0
139,1141,4.0,0.0,0.0,0.0,0.0
139,250,4.0,0.0,0.0,0.0,0.0
139,998,5.0,5.0,5.0,5.0,5.0
139,413,5.0,0.0,0.0,0.0,0.0
139,185,5.0,0.0,0.0,0.0,0.0
139,229,5.0,5.0,5.0,5.0,5.0
139,712,5.0,5.0,5.0,5.0,5.0
140,544,1.0,1.0,1.0,1.0,1.0
140,213,4.0,0.0,0.0,0.0,0.0
140,803,4.0,4.0,4.0,4.0,3.0
140,115,4.0,4.0,4.0,4.0,3.0
140,640,4.0,0.0,0.0,0.0,0.0
140,1284,5.0,5.0,5.0,5.0,3.0
140,437,5.0,5.0,4.0,5.0,5.0
140,195,5.0,5.0,4.0,5.0,4.0
140,1285,5.0,0.0,0.0,0.0,0.0
140,13,5.0,4.0,4.0,5.0,4.0
140,186,5.0,5.0,5.0,5.0,0.0
140,1286,5.0,5.0,4.0,5.0,5.0
140,46,5.0,5.0,5.0,5.0,4.0
140,1287,5.0,5.0,5.0,5.0,5.0
140,1288,5.0,0.0,0.0,0.0,0.0
141,243,3.0,0.0,0.0,0.0,0.0
141,1289,3.0,2.0,3.0,4.0,4.0
141,390,3.0,4.0,2.0,3.0,4.0
141,1290,3.0,4.0,3.0,3.0,2.0
141,1291,3.0,3.0,3.0,3.0,3.0
141,1292,4.0,3.0,4.0,4.0,3.0
141,450,4.0,3.0,2.0,4.0,0.0
141,46,4.0,4.0,5.0,4.0,0.0
141,1293,4.0,0.0,0.0,0.0,0.0
141,327,4.0,0.0,0.0,0.0,0.0
141,983,4.0,0.0,0.0,0.0,0.0
141,809,4.0,4.0,4.0,4.0,4.0
141,1042,4.0,0.0,0.0,0.0,0.0
141,83,4.0,0.0,0.0,0.0,0.0
141,1294,4.0,3.0,3.0,4.0,4.0
141,1295,5.0,0.0,0.0,0.0,0.0
141,539,5.0,5.0,5.0,5.0,5.0
141,1296,5.0,0.0,0.0,0.0,0.0
141,1297,5.0,0.0,0.0,0.0,0.0
141,1298,5.0,0.0,0.0,0.0,0.0
141,1299,5.0,0.0,0.0,0.0,0.0
141,99,5.0,4.0,4.0,5.0,0.0
141,101,5.0,5.0,5.0,5.0,5.0
141,1180,5.0,5.0,4.0,5.0,3.0
141,636,5.0,5.0,5.0,5.0,5.0
141,105,5.0,0.0,0.0,0.0,0.0
141,1300,5.0,0.0,0.0,0.0,0.0
141,185,5.0,0.0,0.0,0.0,0.0
141,373,5.0,0.0,0.0,0.0,0.0
141,529,5.0,5.0,5.0,5.0,0.0
141,187,5.0,0.0,0.0,0.0,0.0
141,147,5.0,0.0,0.0,0.0,0.0
141,257,5.0,0.0,0.0,0.0,0.0
141,160,5.0,0.0,0.0,0.0,0.0
141,150,5.0,5.0,5.0,5.0,5.0
142,55,1.0,0.0,0.0,0.0,0.0
142,85,2.0,0.0,0.0,0.0,0.0
142,337,4.0,0.0,0.0,0.0,0.0
142,952,4.0,0.0,0.0,0.0,0.0
142,25,5.0,5.0,4.0,5.0,0.0
142,99,5.0,0.0,0.0,0.0,0.0
142,390,5.0,5.0,4.0,4.0,4.0
142,1301,5.0,0.0,0.0,0.0,0.0
142,1302,5.0,0.0,0.0,0.0,0.0
142,186,5.0,0.0,0.0,0.0,0.0
142,1303,5.0,0.0,0.0,0.0,0.0
142,493,5.0,5.0,5.0,5.0,5.0
142,1304,5.0,0.0,0.0,0.0,0.0
142,755,5.0,0.0,0.0,0.0,0.0
143,177,2.0,0.0,0.0,0.0,0.0
143,1021,3.0,0.0,0.0,0.0,0.0
143,815,3.0,4.0,2.0,3.0,3.0
143,271,4.0,0.0,0.0,0.0,0.0
143,787,4.0,5.0,5.0,5.0,5.0
143,465,4.0,0.0,0.0,0.0,0.0
143,157,4.0,0.0,0.0,0.0,0.0
143,1305,5.0,0.0,0.0,0.0,0.0
143,789,5.0,5.0,5.0,5.0,5.0
143,237,5.0,5.0,4.0,5.0,4.0
143,343,5.0,4.0,3.0,5.0,4.0
143,1306,5.0,5.0,5.0,5.0,5.0
143,1253,5.0,5.0,5.0,5.0,0.0
143,1307,5.0,5.0,4.0,5.0,0.0
144,562,2.0,0.0,0.0,0.0,0.0
144,87,4.0,4.0,3.0,4.0,3.0
144,1135,4.0,0.0,0.0,0.0,0.0
144,1149,5.0,0.0,0.0,0.0,0.0
144,99,5.0,0.0,0.0,0.0,0.0
144,334,5.0,0.0,0.0,0.0,0.0
144,439,5.0,0.0,0.0,0.0,0.0
144,1308,5.0,0.0,0.0,0.0,0.0
144,1309,5.0,4.0,4.0,5.0,0.0
144,722,5.0,0.0,0.0,0.0,0.0
144,46,5.0,0.0,0.0,0.0,0.0
144,1310,5.0,0.0,0.0,0.0,0.0
145,61,2.0,0.0,0.0,0.0,0.0
145,1045,2.0,0.0,0.0,0.0,0.0
145,1311,4.0,5.0,4.0,5.0,0.0
145,817,4.0,0.0,0.0,0.0,0.0
145,1312,4.0,0.0,0.0,0.0,0.0
145,36,5.0,5.0,5.0,5.0,5.0
145,196,5.0,5.0,5.0,5.0,0.0
145,322,5.0,5.0,5.0,5.0,5.0
145,597,5.0,0.0,0.0,0.0,0.0
145,254,5.0,4.0,4.0,5.0,0.0
146,713,2.0,2.0,3.0,3.0,0.0
146,315,2.0,3.0,2.0,2.0,0.0
146,1313,3.0,3.0,2.0,2.0,0.0
146,1314,3.0,3.0,4.0,3.0,0.0
146,386,4.0,0.0,0.0,0.0,0.0
146,61,4.0,5.0,3.0,4.0,0.0
146,543,4.0,0.0,0.0,0.0,0.0
146,1315,4.0,0.0,0.0,0.0,0.0
146,1165,4.0,0.0,0.0,0.0,0.0
146,952,4.0,0.0,0.0,0.0,0.0
146,1316,4.0,5.0,5.0,4.0,0.0
146,72,4.0,5.0,1.0,3.0,0.0
146,240,5.0,0.0,0.0,0.0,0.0
146,284,5.0,5.0,3.0,5.0,0.0
146,590,5.0,5.0,5.0,5.0,5.0
146,1317,5.0,5.0,5.0,5.0,0.0
146,14,5.0,0.0,0.0,0.0,0.0
146,157,5.0,5.0,5.0,5.0,0.0
146,848,5.0,5.0,5.0,5.0,5.0
146,173,5.0,0.0,0.0,0.0,0.0
146,371,5.0,5.0,5.0,5.0,0.0
146,13,5.0,0.0,0.0,0.0,0.0
146,154,5.0,0.0,0.0,0.0,0.0
146,336,5.0,0.0,0.0,0.0,0.0
146,1318,5.0,5.0,5.0,5.0,0.0
146,186,5.0,0.0,0.0,0.0,0.0
146,46,5.0,0.0,0.0,0.0,0.0
146,1319,5.0,0.0,0.0,0.0,0.0
146,1320,5.0,0.0,0.0,0.0,0.0
146,1089,5.0,5.0,5.0,5.0,0.0
146,293,5.0,5.0,5.0,5.0,0.0
146,819,5.0,0.0,0.0,0.0,0.0
146,906,5.0,5.0,5.0,5.0,0.0
147,119,2.0,5.0,2.0,2.0,0.0
147,1116,2.0,0.0,0.0,0.0,0.0
147,1321,2.0,3.0,2.0,1.0,0.0
147,1322,2.0,3.0,1.0,2.0,0.0
147,1323,3.0,4.0,3.0,3.0,0.0
147,122,3.0,5.0,3.0,3.0,0.0
147,605,4.0,5.0,5.0,5.0,0.0
147,380,4.0,5.0,4.0,4.0,0.0
147,1324,4.0,5.0,4.0,4.0,0.0
147,1325,4.0,4.0,3.0,4.0,0.0
147,769,4.0,5.0,4.0,5.0,0.0
147,267,4.0,3.0,4.0,4.0,0.0
147,465,4.0,5.0,3.0,4.0,0.0
147,1326,4.0,3.0,3.0,4.0,0.0
147,1153,4.0,4.0,3.0,4.0,3.0
147,134,4.0,3.0,3.0,4.0,0.0
147,149,4.0,5.0,4.0,4.0,0.0
147,132,4.0,4.0,3.0,5.0,0.0
147,1327,4.0,3.0,3.0,4.0,0.0
147,163,4.0,5.0,4.0,5.0,0.0
147,1328,4.0,0.0,0.0,0.0,0.0
147,861,5.0,5.0,5.0,5.0,0.0
147,158,5.0,5.0,5.0,5.0,0.0
147,139,5.0,5.0,5.0,5.0,0.0
147,796,5.0,5.0,4.0,5.0,0.0
147,127,5.0,5.0,4.0,5.0,0.0
147,692,5.0,5.0,5.0,5.0,0.0
147,506,5.0,5.0,5.0,5.0,5.0
147,944,5.0,5.0,5.0,5.0,0.0
147,186,5.0,5.0,5.0,5.0,0.0
147,72,5.0,5.0,4.0,5.0,0.0
147,384,5.0,5.0,5.0,5.0,0.0
147,496,5.0,5.0,5.0,5.0,0.0
148,1329,3.0,0.0,0.0,0.0,0.0
148,1179,3.0,3.0,5.0,4.0,0.0
148,1330,3.0,2.0,4.0,3.0,3.0
148,1331,4.0,5.0,5.0,5.0,0.0
148,13,4.0,5.0,3.0,5.0,0.0
148,1332,4.0,0.0,0.0,0.0,0.0
148,809,4.0,4.0,4.0,4.0,3.0
148,287,4.0,3.0,3.0,4.0,0.0
148,1045,5.0,5.0,5.0,5.0,5.0
148,1333,5.0,0.0,0.0,0.0,0.0
148,334,5.0,0.0,0.0,0.0,0.0
148,1334,5.0,5.0,5.0,5.0,0.0
148,1335,5.0,5.0,4.0,5.0,4.0
148,184,5.0,0.0,0.0,0.0,0.0
148,420,5.0,0.0,0.0,0.0,0.0
148,357,5.0,0.0,0.0,0.0,0.0
148,1336,5.0,0.0,0.0,0.0,0.0
148,278,5.0,0.0,0.0,0.0,0.0
148,145,5.0,0.0,0.0,0.0,0.0
148,1337,5.0,0.0,0.0,0.0,0.0
148,1286,5.0,5.0,4.0,5.0,5.0
148,270,5.0,0.0,0.0,0.0,0.0
148,380,5.0,4.0,4.0,5.0,5.0
148,149,5.0,0.0,0.0,0.0,0.0
148,526,5.0,5.0,5.0,5.0,0.0
148,842,5.0,0.0,0.0,0.0,0.0
148,406,5.0,5.0,5.0,5.0,0.0
149,15,3.0,0.0,0.0,0.0,0.0
149,26,4.0,3.0,5.0,5.0,5.0
149,1338,5.0,0.0,0.0,0.0,0.0
149,1339,5.0,5.0,5.0,5.0,0.0
149,1293,5.0,0.0,0.0,0.0,0.0
149,1340,5.0,4.0,4.0,5.0,0.0
149,1341,5.0,5.0,4.0,5.0,0.0
149,13,5.0,0.0,0.0,0.0,0.0
149,322,5.0,5.0,4.0,5.0,0.0
149,373,5.0,0.0,0.0,0.0,0.0
